Feature ID	Taxon	Confidence
43ddd13a00eeb90451c23bd4776eae06	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Peptoniphilus	0.9999999999999855
a0ea9195d6032a4b064d54274334ade8	d__Eukaryota; p__Ascomycota; c__Dothideomycetes	0.9944191269541254
09e494ba741857eec766a941d69b0709	d__Bacteria; p__Firmicutes; c__Bacilli; o__Caldalkalibacillales; f__Caldalkalibacillaceae; g__Caldalkalibacillus; s__uncultured_bacterium	0.9993478959348873
20ade68a05c104c81bda01fbfb56fb6e	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter	0.9833389861750528
287467602a85e6ba732843205e572d28	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Microvirga	0.9981890580518219
804ff33c3d5a9aa4ff45e2afc8dd3617	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45; s__uncultured_bacterium	0.9741589753967097
56f79dc8a38b57b4f702849b50947b78	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium	0.9999372980679645
92136203be53755c494a185dc3be621d	d__Bacteria; p__Chloroflexi; c__JG30-KF-CM66; o__JG30-KF-CM66; f__JG30-KF-CM66; g__JG30-KF-CM66; s__metagenome	0.9882153548831302
43eff36654c08d40258426135a558bcf	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Psychroglaciecola; s__metagenome	0.9546446572243926
2d3a4cfee081b43ba164c78f43ddeedc	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9995246736978992
2db4e3829b92a14047100174c54ae387	d__Eukaryota; p__Cercozoa; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__metagenome	0.9999952174818213
bda44aaec2a074001d14727ad34e3927	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Coleoptera; g__Coleoptera; s__Trogoderma_sp.	0.8966757542884255
cd3e11f4281072d121b1ad4caec762d2	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae; s__uncultured_bacterium	0.8930965378074899
8deb0593e3da124a3e1278a3db203149	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter; s__uncultured_bacterium	0.9979218780238446
66a7c2c7d96022adde4214efbc516729	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8375333011299213
1e573581644d7fbde7573008c8123f70	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_actinobacterium	0.7662014350968676
0c7fe80d84482f466b2de78b487b58ae	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	0.9955426811675244
