Feature ID	Taxon	Confidence
07c9441ebcf931a1f7e6f3bab8a3be23	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium	0.9710646390904604
45a0154c8e94c71bc8a300d36253f879	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales	0.8010419208537691
20a1981de208b3755be953a45833a430	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp	0.9957933018439824
bc2879d337685f84d598ec1d0753d097	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_sp	0.773559785452588
2efd32fa9ade060ab56a04ec4dcc1b2c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Teichosporaceae	0.8420008872715097
01570378eb83a21a66de3a898bf8fcea	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9919455462213389
062d67847ae5dd5008d5b48eb4631da4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Omphalotaceae;g__Gymnopus	0.9356459434291192
0428a64f374c5047532d170469dd6901	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Neodevriesiaceae;g__Neodevriesia	0.7020900827037445
1417ff3afd7147fd4370317a5cefb526	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Tulostoma;s__Tulostoma_sp;sh__SH0856141.10FU	0.8901519080993177
85541122d1fbb844202b73bf193a6cf2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9315110408072032
b4dbc95d432059c817dbf93eba260463	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.9999989491325093
0f52b919166841ff817a3fa21c24c2c6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia_chinensis;sh__SH1890474.10FU	0.7006452712267507
eb793e7cb4a16cb8a2d9770aaabdc989	k__Fungi;p__Entorrhizomycota;c__Entorrhizomycetes;o__Entorrhizales;f__Entorrhizaceae;g__Entorrhizaceae_gen_Incertae_sedis;s__Entorrhizaceae_sp;sh__SH0736632.10FU	0.9436060081515322
f42b3b128d5387f773a5d6e2ef2dba4b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Coniosporiales;f__Coniosporiaceae;g__Coniosporium;s__Coniosporium_sp;sh__SH0905600.10FU	0.9891684732514469
10678327226066b7f0eb6173eb789da6	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Pezizaceae_gen_Incertae_sedis;s__Pezizaceae_sp	0.9046879603674868
3650eddeb34fa2c1ce6ae83d2ae7edbf	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacinaceae_gen_Incertae_sedis;s__Sebacinaceae_sp;sh__SH0743356.10FU	0.9337942555107723
40fb41e486ee56d6f874c47bc9cfb879	k__Fungi;p__Ascomycota	0.7156578409770776
264d3d53ad93997c1d5ebe1b43dd3042	k__Fungi;p__Basidiomycota	0.8836063461878833
01614c4f10d3a4184a00665ceda6b00d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.988946126578833
